"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"191900","occ","7983","","19416","Cupidinimus halli","species","45390","","Cupidinimus halli","","species","50181","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Heteromyidae","Cupidinimus","","","","","-117.000000","34.799999","","Lake Bed","","UCMP V-5253","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","bed","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UCMP","","96 specimens","","","","","NISP 96<br>illustrated as being just below the Hemicyon Tuff by Lindsay, which is likely to be correct because Woodburne et al. 1990 confirm the identification of this tuff in Lindsay's adjacent Fuller Earth Canyon section","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Cupidinimus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191901","occ","7984","","19416","Proheteromys lophatus","species","50778","recombined as","Mojavemys lophatus","","species","48782","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Geomyidae","Mojavemys","","","","","-117.000000","34.799999","","Lake Bed","","UCMP V-5253","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","bed","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UCMP","","96 specimens","","","","","NISP 96<br>illustrated as being just below the Hemicyon Tuff by Lindsay, which is likely to be correct because Woodburne et al. 1990 confirm the identification of this tuff in Lindsay's adjacent Fuller Earth Canyon section","terrestrial","","actively mobile","fossorial","","browser","viviparous","","","phosphatic","","","","Mojavemys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191902","occ","","","19416","Copemys tenuis","species","45253","","Copemys tenuis","","species","45253","Barstovian","","15.97","13.6","Lindsay","1972","2243","Chordata","Mammalia","Rodentia","Cricetidae","Copemys","","","","","-117.000000","34.799999","","Lake Bed","","UCMP V-5253","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","bed","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UCMP","","96 specimens","","","","","NISP 96<br>illustrated as being just below the Hemicyon Tuff by Lindsay, which is likely to be correct because Woodburne et al. 1990 confirm the identification of this tuff in Lindsay's adjacent Fuller Earth Canyon section","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Copemys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1972. Small mammal fossils from the Barstow Formation, California. University of California Publications in Geological Sciences 93:1-104","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191903","occ","","","19416","Copemys longidens","species","45245","","Copemys longidens","","species","50254","Barstovian","","15.97","13.6","Lindsay","1972","2243","Chordata","Mammalia","Rodentia","Cricetidae","Copemys","","","","","-117.000000","34.799999","","Lake Bed","","UCMP V-5253","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","bed","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UCMP","","96 specimens","","","","","NISP 96<br>illustrated as being just below the Hemicyon Tuff by Lindsay, which is likely to be correct because Woodburne et al. 1990 confirm the identification of this tuff in Lindsay's adjacent Fuller Earth Canyon section","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Copemys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1972. Small mammal fossils from the Barstow Formation, California. University of California Publications in Geological Sciences 93:1-104","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191904","occ","","","19416","Copemys barstowensis","species","45240","","Copemys barstowensis","","species","45240","Barstovian","","15.97","13.6","Lindsay","1972","2243","Chordata","Mammalia","Rodentia","Cricetidae","Copemys","","","","","-117.000000","34.799999","","Lake Bed","","UCMP V-5253","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","bed","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UCMP","","96 specimens","","","","","NISP 96<br>illustrated as being just below the Hemicyon Tuff by Lindsay, which is likely to be correct because Woodburne et al. 1990 confirm the identification of this tuff in Lindsay's adjacent Fuller Earth Canyon section","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Copemys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1972. Small mammal fossils from the Barstow Formation, California. University of California Publications in Geological Sciences 93:1-104","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191927","occ","","","19422","Aelurodon asthenostylus","species","43759","","Aelurodon asthenostylus","","species","43759","Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Aelurodon","","","","","-117.000000","34.799999","","Leader Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Aelurodon","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2010-01-04 18:59:20"
"191928","occ","","","19422","Microtomarctus conferta","species","48567","","Microtomarctus conferta","","species","52175","Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Microtomarctus","","","","","-117.000000","34.799999","","Leader Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Microtomarctus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2010-01-04 18:59:20"
"191929","occ","","","19422","Paratomarctus temerarius","species","49958","","Paratomarctus temerarius","","species","44882","Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Paratomarctus","","","","","-117.000000","34.799999","","Leader Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Paratomarctus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2010-01-04 18:59:20"
"191931","occ","7991","","19422","Merycodus joraki","species","48283","","Merycodus joraki","","species","48160","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Antilocapridae","Merycodus","","","","","-117.000000","34.799999","","Leader Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","said to be in the Barstow fauna sensu Woodburne et al. 1990 by Wang et al. 1999","terrestrial","","actively mobile","","","browser, grazer","viviparous","","","phosphatic","","","","Merycodus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191932","occ","","","19423","Cupidinimus eurekensis","species","45389","recombined as","Perognathoides eurekensis","","species","50180","Barstovian","","15.97","13.6","Lindsay","1995","2247","Chordata","Mammalia","Rodentia","Heteromyidae","Cupidinimus","","","","","-117.000000","34.799999","apparently ""C. halli""","Ledge 3","","UALP 8915","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Middle","","","Barst","2","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Cupidinimus","Barstow","","Middle","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1995. Copemys and the Barstovian/Hemingfordian Boundary. Journal of Vertebrate Paleontology 15(2):357-365","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191952","occ","8002","","19430","Hypolagus fontinalis","species","47234","","Hypolagus fontinalis","","species","47234","Barstovian","","15.97","13.6","White","1988","3632","Chordata","Mammalia","Lagomorpha","Leporidae","Hypolagus","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","grazer, browser","viviparous","","","phosphatic","","","","Hypolagus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. A. White. 1988. The Archaeolaginae (Mammalia, Lagomorpha) of North America, Excluding Archaeolagus and Panolax. Journal of Vertebrate Paleontology 7(4):425-450","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191953","occ","8003","","19430","Heliscomys subtilis","species","46831","recombined as","Mookomys subtilis","","species","48812","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Heteromyidae","Mookomys","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Mookomys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191954","occ","","","19430","Perognathus minutus","species","50216","","Perognathus minutus","","species","50216","Barstovian","","15.97","13.6","Lindsay","1972","2243","Chordata","Mammalia","Rodentia","Heteromyidae","Perognathus","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Perognathus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1972. Small mammal fossils from the Barstow Formation, California. University of California Publications in Geological Sciences 93:1-104","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191955","occ","","","19430","Perognathus furlongi","species","50203","","Perognathus furlongi","","species","50203","Barstovian","","15.97","13.6","Lindsay","1972","2243","Chordata","Mammalia","Rodentia","Heteromyidae","Perognathus","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Perognathus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1972. Small mammal fossils from the Barstow Formation, California. University of California Publications in Geological Sciences 93:1-104","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191956","occ","8004","","19430","Cupidinimus lindsayi","species","45392","","Cupidinimus lindsayi","","species","45392","Barstovian","","15.97","13.6","Barnosky","1986","1018","Chordata","Mammalia","Rodentia","Heteromyidae","Cupidinimus","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Cupidinimus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","A. D. Barnosky. 1986. New Species of the Miocene Rodent Cupidinimus (Heteromyidae) and Some Evolutionary Relationships within the Genus. Journal of Vertebrate Paleontology 6(1):46-64","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191957","occ","8005","","19430","Cupidinimus halli","species","45390","","Cupidinimus halli","","species","50181","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Heteromyidae","Cupidinimus","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Cupidinimus","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191958","occ","8006","","19430","Proheteromys lophatus","species","50778","recombined as","Mojavemys lophatus","","species","48782","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Geomyidae","Mojavemys","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","fossorial","","browser","viviparous","","","phosphatic","","","","Mojavemys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191960","occ","","","19430","Copemys tenuis","species","45253","","Copemys tenuis","","species","45253","Barstovian","","15.97","13.6","Lindsay","1972","2243","Chordata","Mammalia","Rodentia","Cricetidae","Copemys","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Copemys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1972. Small mammal fossils from the Barstow Formation, California. University of California Publications in Geological Sciences 93:1-104","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191961","occ","","","19430","Copemys longidens","species","45245","","Copemys longidens","","species","50254","Barstovian","","15.97","13.6","Lindsay","1972","2243","Chordata","Mammalia","Rodentia","Cricetidae","Copemys","","","","","-117.000000","34.799999","","Margo Quarry","","UCMP V-5270","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Upper","","","Barst","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","105 specimens","","","","","NISP 105<br>""C. longidens zone""<br>immediately above Hemicyon Tuff in Carnivore Canyon, see Fig. 2","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Copemys","Barstow","","Upper","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","E. H. Lindsay. 1972. Small mammal fossils from the Barstow Formation, California. University of California Publications in Geological Sciences 93:1-104","2002-05-15 00:00:00","2002-05-15 02:00:00"
"191963","occ","","","19432","Microtomarctus conferta","species","48567","","Microtomarctus conferta","","species","52175","Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Microtomarctus","","","","","-117.000000","34.799999","","Mayday Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Middle","","","Barst","4","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","same level as Skyline Quarry: Woodburne et al. 1990","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Microtomarctus","Barstow","","Middle","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2020-04-25 17:34:49"
"191964","occ","","","19432","Paratomarctus temerarius","species","49958","","Paratomarctus temerarius","","species","44882","Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Paratomarctus","","","","","-117.000000","34.799999","","Mayday Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Middle","","","Barst","4","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","same level as Skyline Quarry: Woodburne et al. 1990","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Paratomarctus","Barstow","","Middle","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2020-04-25 17:34:49"
"191965","occ","8009","","19432","Protepicyon n. sp. raki","species","50944","","Protepicyon raki","","species","50944","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Protepicyon","","","","","-117.000000","34.799999","","Mayday Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Middle","","","Barst","4","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","same level as Skyline Quarry: Woodburne et al. 1990","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Protepicyon","Barstow","","Middle","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"191967","occ","","","19432","Cosoryx (Paracosoryx) alticornis","species","49791","recombined as","Paracosoryx alticornis","","species","45317","Barstovian","","15.97","13.6","Frick","1937","6222","Chordata","Mammalia","Artiodactyla","Antilocapridae","Paracosoryx","","","","","-117.000000","34.799999","","Mayday Quarry","","","US","California","San Bernardino","based on political unit","1","small collection","","gp_mid","-111.81","38.82","101","US","FED","Barstow","","Middle","","","Barst","4","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","same level as Skyline Quarry: Woodburne et al. 1990","terrestrial","","actively mobile","ground dwelling","","browser, grazer","viviparous","","","phosphatic","","","","Paracosoryx","Barstow","","Middle","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","C. Frick. 1937. Horned ruminants of North America. Bulletin of the American Museum of Natural History 69:1-669","2002-05-15 00:00:00","2020-04-25 17:34:49"
"192032","occ","30156","","19449","Pseudaelurus n. sp. validus","species","51148","","Pseudaelurus validus","","species","51148","Barstovian","","15.97","13.6","Rothwell","2001","52057","Chordata","Mammalia","Carnivora","Felidae","Pseudaelurus","","","","","-106.199997","35.500000","","Nambe","","","US","New Mexico","Santa Fe","based on political unit","1","","Central Espanola Basin","gp_mid","-100.42","39.05","101","US","","Tesuque","","Nambe","","","Espan","1","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","underlies Skull Ridge Mbr.","terrestrial","","actively mobile","","","carnivore","viviparous","","","phosphatic","","","","Pseudaelurus","Tesuque","","Nambe","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","T. M. Rothwell. 2001. A Partial Skeleton of Pseudaelurus (Carnivora: Felidae) from the Nambé Member of the Tesuque Formation, Española Basin, New Mexico. American Museum Novitates 3342:1-31","2014-07-26 19:39:24","2014-07-26 19:39:24"
"192033","occ","","","19449","Cynarctoides acridens","species","45433","","Cynarctoides acridens","","species","45441","Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Cynarctoides","","","","","-106.199997","35.500000","""South of Santa Cruz River, 50 ft below the Nambe White Ash Stratum, Nambe Member... Santa Fe County""","Nambe","","","US","New Mexico","Santa Fe","based on political unit","1","","Central Espanola Basin","gp_mid","-100.42","39.05","101","US","","Tesuque","","Nambe","","","Espan","1","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","underlies Skull Ridge Mbr.","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Cynarctoides","Tesuque","","Nambe","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"192034","occ","8036","","19449","Protomarctus optatus","species","51059","","Protomarctus optatus","","species","52385","Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Protomarctus","","","","","-106.199997","35.500000","","Nambe","","","US","New Mexico","Santa Fe","based on political unit","1","","Central Espanola Basin","gp_mid","-100.42","39.05","101","US","","Tesuque","","Nambe","","","Espan","1","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","underlies Skull Ridge Mbr.","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Protomarctus","Tesuque","","Nambe","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
